step,loss,perplexity,learning_rate
22967,3.9326018318533897,51.03960152292779,0.00019841017604610875
22968,3.8318642526865005,46.14849053837813,0.0001984025882477855
22969,3.9999996423721313,54.5981305073277,0.00019839500033705693
22970,3.8765314146876335,48.25654251158173,0.00019838741231394862
22971,4.076934337615967,58.96442745699506,0.00019837982417848614
22972,4.0691269263625145,58.50586036281276,0.00019837223593069492
22973,4.109728805720806,60.930191409483015,0.0001983646475706006
22974,3.8660395741462708,47.75288930714372,0.0001983570590982287
22975,3.7587463557720184,42.89461766772033,0.0001983494705136047
22976,4.153877690434456,63.680455243472785,0.00019834188181675416
22977,4.014643043279648,55.40351521528129,0.00019833429300770262
22978,3.8843188360333443,48.63380357970643,0.00019832670408647567
22979,3.9381861314177513,51.32541925062942,0.0001983191150530988
22980,3.993439704179764,54.24114233613218,0.0001983115259075975
22981,3.8172768279910088,45.48018915665583,0.00019830393664999743
22982,3.9072800055146217,49.763411517425304,0.00019829634728032406
22983,3.9997937455773354,54.586890084477616,0.00019828875779860286
22984,3.9931207671761513,54.223845587156234,0.00019828116820485949
22985,3.956455409526825,52.27171536238645,0.00019827357849911943
22986,3.953285872936249,52.10630053055348,0.00019826598868140824
22987,3.7863411977887154,44.09477072637581,0.00019825839875175144
22988,4.149080894887447,63.37572456900233,0.00019825080871017459
22989,4.049927406013012,57.39329048643169,0.00019824321855670322
22990,3.951455056667328,52.010990741807085,0.0001982356282913629
22991,3.949980176985264,51.934337329493324,0.00019822803791417912
22992,3.8878132551908493,48.804047753652036,0.00019822044742517746
22993,3.860667936503887,47.4970658001367,0.00019821285682438346
22994,3.9841511473059654,53.73965306205455,0.00019820526611182267
22995,3.85800801217556,47.37089507597035,0.0001981976752875206
22996,3.9568699672818184,52.29338949963717,0.00019819008435150283
22997,4.19357068836689,66.25895916264301,0.00019818249330379487
22998,3.8874139487743378,48.784563874510134,0.00019817490214442233
22999,3.9067273661494255,49.73591789500308,0.0001981673108734107
23000,4.077566131949425,59.00169261885746,0.00019815971949078552
23001,3.7981655597686768,44.619258009672016,0.00019815212799657235
23002,3.892756409943104,49.04589095597362,0.0001981445363907968
23003,3.9372245743870735,51.27609065282725,0.00019813694467348426
23004,3.8225069120526314,45.71867748244994,0.00019812935284466043
23005,3.8617217019200325,47.547142945593386,0.00019812176090435086
23006,4.0161174312233925,55.485261738391316,0.00019811416885258097
23007,4.015377178788185,55.44420383675208,0.00019810657668937638
23008,3.7002341747283936,40.456777205687395,0.00019809898441476266
23009,3.9887785986065865,53.98890694984612,0.00019809139202876534
23010,3.826499804854393,45.901592197079054,0.00019808379953140999
23011,4.167784862220287,64.5722571213733,0.0001980762069227221
23012,4.091159179806709,59.80918113195775,0.00019806861420272728
23013,3.950022727251053,51.93654719636515,0.00019806102137145105
23014,3.937511757016182,51.29081837002238,0.00019805342842891898
23015,3.98244521766901,53.64805514722908,0.0001980458353751566
23016,3.92885472625494,50.84870861761307,0.00019803824221018948
23017,4.160044468939304,64.07437185593749,0.0001980306489340432
23018,4.182395659387112,65.5226352570618,0.0001980230555467432
23019,3.9919094517827034,54.15820317316418,0.00019801546204831514
23020,3.9614601358771324,52.53397671938735,0.00019800786843878463
23021,4.126586191356182,61.96602130559146,0.00019800027471817707
23022,4.041548989713192,56.91443443481316,0.0001979926808865181
23023,3.7542563900351524,42.70245403100015,0.00019798508694383323
23024,4.037749856710434,56.698619143695225,0.00019797749289014805
23025,3.8779047951102257,48.322862633283236,0.00019796989872548811
23026,4.310882285237312,74.50619566657078,0.00019796230444987898
23027,3.987916700541973,53.942394062998446,0.0001979547100633462
23028,4.058772191405296,57.90317340220673,0.0001979471155659153
23029,3.781305380165577,43.873275675287225,0.0001979395209576119
23030,3.986874744296074,53.886217720313745,0.00019793192623846148
23031,3.8567718118429184,47.312371340703365,0.00019792433140848967
23032,3.854924127459526,47.22503372206001,0.000197916736467722
23033,3.9431900829076767,51.582892814119276,0.000197909141416184
23034,3.909458339214325,49.871930986642695,0.00019790154625390124
23035,3.7464519664645195,42.370483098123906,0.00019789395098089934
23036,3.9936588555574417,54.25303065982564,0.0001978863555972038
23037,3.9316261932253838,50.98982959977743,0.00019787876010284014
23038,4.003817647695541,54.80698491015513,0.00019787116449783402
23039,4.000957898795605,54.65047459211829,0.00019786356878221095
23040,3.9552200213074684,52.20717937273069,0.00019785597295599646
23041,3.8951291367411613,49.16240162511164,0.00019784837701921615
23042,3.648617260158062,38.42150235962722,0.0001978407809718956
23043,3.848276562988758,46.91214339728227,0.0001978331848140603
23044,3.8580771908164024,47.37417224346089,0.0001978255885457359
23045,3.5791312381625175,35.842388817605965,0.0001978179921669479
23046,3.3642457723617554,28.911683083192496,0.0001978103956777219
23047,3.5752701684832573,35.704265680032606,0.00019780279907808347
23048,3.979565016925335,53.49376028564829,0.00019779520236805811
23049,3.7513397783041,42.57808900303888,0.00019778760554767146
23050,3.7826581224799156,43.93266507198035,0.00019778000861694903
23051,4.144672520458698,63.09695555596401,0.0001977724115759164
23052,4.445418901741505,85.23557569094912,0.00019776481442459914
23053,3.452937327325344,31.593055295973848,0.00019775721716302282
23054,4.01671326905489,55.51833180764636,0.000197749619791213
23055,3.7413468062877655,42.154726200502026,0.00019774202230919528
23056,4.018232613801956,55.60274740540291,0.0001977344247169952
23057,3.905745357275009,49.68710075560803,0.00019772682701463823
23058,3.9371263086795807,51.27105221905847,0.00019771922920215013
23059,3.9250545650720596,50.65584202310022,0.00019771163127955637
23060,3.6897803470492363,40.03605195444919,0.00019770403324688248
23061,3.8938787654042244,49.1009687822014,0.00019769643510415404
23062,4.083439156413078,59.34923055344957,0.0001976888368513967
23063,3.868444114923477,47.8678512366451,0.00019768123848863594
23064,3.8100982680916786,45.15487593179197,0.00019767364001589737
23065,3.81795671582222,45.51112109775828,0.00019766604143320654
23066,3.941126875579357,51.476576325842345,0.00019765844274058903
23067,3.7780114859342575,43.72899949132291,0.00019765084393807045
23068,3.8036634102463722,44.865243595015095,0.00019764324502567632
23069,4.110411524772644,60.97180381516516,0.00019763564600343224
23070,3.9905759021639824,54.08602865681736,0.00019762804687136376
23071,3.8343873992562294,46.265076964447005,0.00019762044762949648
23072,3.766091972589493,43.21086518718022,0.0001976128482778559
23073,3.8203966319561005,45.62229999483229,0.00019760524881646768
23074,3.7422051578760147,42.19092531024758,0.0001975976492453574
23075,3.9507873579859734,51.97627466310259,0.00019759004956455055
23076,3.986457884311676,53.86375939374964,0.00019758244977407272
23077,4.369923040270805,79.03754875714809,0.0001975748498739496
23078,3.921620659530163,50.482192964315175,0.00019756724986420664
23079,3.8947983160614967,49.14614037591914,0.00019755964974486944
23080,3.9204668775200844,50.42398110659844,0.00019755204951596358
23081,4.158895865082741,64.00081803550435,0.00019754444917751467
23082,3.796083703637123,44.526463759453755,0.00019753684872954823
23083,3.825428284704685,45.85243405780802,0.00019752924817208995
23084,4.081236355006695,59.218639870394604,0.00019752164750516524
23085,3.833670914173126,46.23194059920661,0.0001975140467287998
23086,3.697069399058819,40.32894297155128,0.00019750644584301918
23087,3.878076285123825,48.33115023225329,0.00019749884484784893
23088,4.094782397150993,60.02627584755573,0.00019749124374331465
23089,3.8150151148438454,45.37744225071757,0.00019748364252944196
23090,4.087173141539097,59.571253955651464,0.00019747604120625632
23091,3.917834185063839,50.29140486473574,0.00019746843977378343
23092,3.8992820754647255,49.36699460356591,0.00019746083823204882
23093,4.383415311574936,80.11117132474426,0.0001974532365810781
23094,4.3424365520477295,76.89466913351035,0.00019744563482089678
23095,4.003944180905819,54.81392025266777,0.00019743803295153056
23096,3.8965445682406425,49.23203690732205,0.00019743043097300488
23097,3.6755982264876366,39.47226314888466,0.00019742282888534542
23098,3.743933454155922,42.2639067781405,0.0001974152266885778
23099,3.802578456699848,44.8165932862958,0.0001974076243827274
23100,3.9655123129487038,52.74728558609751,0.00019740002196782003
23101,4.080935887992382,59.20084929535541,0.0001973924194438812
23102,3.8707096874713898,47.97642226766848,0.00019738481681093645
23103,3.9587554559111595,52.39208110263814,0.00019737721406901134
23104,4.097686976194382,60.200880363989455,0.0001973696112181316
23105,4.250552587211132,70.14416240638946,0.00019736200825832268
23106,4.066656336188316,58.36149476661087,0.0001973544051896102
23107,3.930575929582119,50.936304947990465,0.00019734680201201975
23108,4.1398825123906136,62.79544332927421,0.00019733919872557692
23109,3.906898871064186,49.744448580868564,0.00019733159533030732
23110,4.003660090267658,54.798350342820626,0.0001973239918262365
23111,3.9890936613082886,54.00591952060421,0.00019731638821339002
23112,3.928732208907604,50.84247915033448,0.00019730878449179354
23113,3.8756267055869102,48.21290412140293,0.00019730118066147264
23114,4.045771099627018,57.1552414317618,0.00019729357672245283
23115,4.082400560379028,59.28762267635919,0.00019728597267475975
23116,4.015304550528526,55.44017716694603,0.00019727836851841905
23117,3.9324779957532883,51.033281369064134,0.00019727076425345622
23118,3.6621316224336624,38.94426893372666,0.00019726315987989685
23119,3.912199281156063,50.0088145632698,0.0001972555553977666
23120,4.081914976239204,59.25884053574073,0.00019724795080709102
23121,4.035276219248772,56.55854063850285,0.00019724034610789574
23122,3.8878066688776016,48.80372631596432,0.0001972327413002063
23123,4.251911893486977,70.23957463909447,0.00019722513638404832
23124,3.774841219186783,43.59058641744574,0.00019721753135944737
23125,3.9514115229249,52.00872655801727,0.00019720992622642908
23126,3.960506170988083,52.48388504676219,0.00019720232098501897
23127,3.7778720781207085,43.72290375202185,0.00019719471563524273
23128,3.81635220348835,45.43815649458524,0.00019718711017712584
23129,3.9832681864500046,53.69222399407445,0.00019717950461069404
23130,3.8876746892929077,48.797285645461486,0.00019717189893597278
23131,3.9535325169563293,52.11915382301657,0.00019716429315298775
23132,4.0435207560658455,57.02676711211423,0.00019715668726176451
23133,4.173525430262089,64.94400455683143,0.00019714908126232866
23134,3.8919540345668793,49.00655352456919,0.00019714147515470577
23135,4.131201691925526,62.252686555119965,0.00019713386893892147
23136,3.8464011400938034,46.8242457379079,0.00019712626261500136
23137,4.205625772476196,67.062550436738,0.00019711865618297098
23138,3.9025524258613586,49.52870625670469,0.000197111049642856
23139,4.095812775194645,60.08815747949378,0.00019710344299468194
23140,3.8874999433755875,48.788759264015496,0.00019709583623847446
23141,4.050238221883774,57.41113200455998,0.0001970882293742592
23142,4.050025664269924,57.39893012817949,0.0001970806224020616
23143,3.9610894471406937,52.514506574841725,0.0001970730153219074
23144,4.002666249871254,54.74391658230912,0.0001970654081338222
23145,3.80807588994503,45.063647977297286,0.0001970578008378315
23146,4.057612739503384,57.83607636309028,0.00019705019343396095
23147,3.933808773756027,51.10124054657746,0.00019704258592223621
23148,3.669326424598694,39.22547564443354,0.0001970349783026828
23149,3.8086649999022484,45.09020324224679,0.00019702737057532632
23150,4.24758280813694,69.93615875601786,0.00019701976274019245
23151,4.0577989518642426,57.84684715820914,0.0001970121547973067
23152,3.8869186714291573,48.76040796765907,0.0001970045467466947
23153,3.8827005699276924,48.55516479018981,0.00019699693858838207
23154,3.9181021451950073,50.30488276186883,0.00019698933032239444
23155,3.892152413725853,49.01627636781444,0.00019698172194875738
23156,3.9163682758808136,50.2177362414651,0.00019697411346749648
23157,3.930197663605213,50.9170411204943,0.00019696650487863735
23158,4.0015735402703285,54.68413004967531,0.00019695889618220557
23159,4.022956743836403,55.86604344711432,0.00019695128737822685
23160,3.9283552914857864,50.823319345233315,0.00019694367846672666
23161,4.025613971054554,56.01468962420212,0.0001969360694477307
23162,3.8301730528473854,46.07051017737754,0.00019692846032126455
23163,4.085713714361191,59.48437745898688,0.00019692085108735378
23164,4.060324348509312,57.993118010171294,0.00019691324174602403
23165,3.94425281137228,51.63774056156859,0.0001969056322973009
23166,4.032752729952335,56.41599569753974,0.00019689802274120997
23167,3.975646510720253,53.28455480820695,0.00019689041307777695
23168,3.639796257019043,38.08407657159973,0.00019688280330702735
23169,3.9182738810777664,50.31352265718583,0.00019687519342898672
23170,3.946457140147686,51.75169266679596,0.0001968675834436808
23171,3.9812763184309006,53.58538261251638,0.0001968599733511352
23172,3.8933493942022324,49.07498302200159,0.00019685236315137544
23173,4.0204958990216255,55.728734800702945,0.0001968447528444271
23174,3.9821810349822044,53.63388413182926,0.00019683714243031597
23175,4.026146404445171,56.0445216564034,0.00019682953190906747
23176,4.05697201192379,57.79903106310902,0.0001968219212807073
23177,3.7548637837171555,42.72839911042561,0.00019681431054526113
23178,3.977717950940132,53.39504497551506,0.00019680669970275442
23179,3.884369194507599,48.63625276552002,0.00019679908875321287
23180,3.882481686770916,48.54453804549287,0.00019679147769666213
23181,4.128901571035385,62.10966239978734,0.0001967838665331277
23182,3.981571815907955,53.601219297620396,0.00019677625526263532
23183,3.8003793358802795,44.718144473031174,0.00019676864388521055
23184,3.9656181558966637,52.75286880976804,0.00019676103240087893
23185,3.9495070949196815,51.909773936623274,0.0001967534208096662
23186,3.8648741394281387,47.697268849355815,0.0001967458091115979
23187,4.030123263597488,56.26784659687543,0.00019673819730669966
23188,3.989800311625004,54.044096307968736,0.0001967305853949971
23189,3.837021552026272,46.38710689727055,0.00019672297337651581
23190,3.9717845395207405,53.079168245928216,0.00019671536125128141
23191,4.034647300839424,56.522981114281265,0.00019670774901931956
23192,3.9499142691493034,51.93091456250272,0.00019670013668065584
23193,3.9463275894522667,51.744988633287335,0.0001966925242353159
23194,4.002327732741833,54.72538796511849,0.0001966849116833253
23195,3.937651887536049,51.29800628267618,0.00019667729902470973
23196,3.9623837172985077,52.58251853698626,0.0001966696862594947
23197,3.862381987273693,47.57854799469475,0.00019666207338770594
23198,3.9573480784893036,52.318397533068485,0.00019665446040936904
23199,4.028146468102932,56.15672643833426,0.00019664684732450958
23200,4.123910069465637,61.800414370512286,0.00019663923413315316
23201,3.847730591893196,46.88653771357415,0.0001966316208353255
23202,3.6437238976359367,38.233951271911046,0.00019662400743105217
23203,3.967763662338257,52.86617193243863,0.00019661639392035875
23204,3.794025093317032,44.434895405758276,0.00019660878030327092
23205,3.914190113544464,50.10847289961419,0.00019660116657981423
23206,3.9684000983834267,52.89982857884199,0.00019659355275001436
23207,3.8382824808359146,46.445634628649984,0.00019658593881389695
23208,3.9365463629364967,51.24132641109164,0.00019657832477148755
23209,4.026917837560177,56.08777293691388,0.00019657071062281187
23210,3.935716137290001,51.19880220253153,0.00019656309636789548
23211,3.8823803663253784,48.53961974043632,0.00019655548200676396
23212,4.104000739753246,60.58217693017155,0.000196547867539443
23213,3.90683301538229,49.74117273415446,0.00019654025296595822
23214,3.9071961790323257,49.759240200526605,0.0001965326382863352
23215,3.8208701759576797,45.64390927740235,0.00019652502350059963
23216,3.8701461479067802,47.94939327222172,0.00019651740860877708
23217,3.9494576528668404,51.90720747428344,0.00019650979361089321
23218,3.9452231898903847,51.687873035537024,0.00019650217850697362
23219,3.9979349449276924,54.48551818199354,0.00019649456329704396
23220,3.864552728831768,47.68194090514349,0.00019648694798112982
23221,3.892589084804058,49.03768503199762,0.00019647933255925688
23222,3.9455289989709854,51.70368207361872,0.00019647171703145074
23223,3.984414830803871,53.75382519014623,0.00019646410139773698
23224,3.7670143619179726,43.25074081570317,0.0001964564856581413
23225,3.9717788472771645,53.078866107233665,0.00019644886981268932
23226,3.986187942326069,53.84922126590046,0.0001964412538614066
23227,3.942833550274372,51.56450510761428,0.00019643363780431886
23228,3.923008546233177,50.55230517131491,0.0001964260216414517
23229,3.8022168800234795,44.80039158070512,0.0001964184053728307
23230,4.055075190961361,57.68950056209585,0.00019641078899848154
23231,4.042396776378155,56.9627061925559,0.00019640317251842985
23232,3.93725798279047,51.27780373376387,0.00019639555593270125
23233,4.143832601606846,63.04398148357336,0.00019638793924132134
23234,4.022288262844086,55.82871053851409,0.00019638032244431578
23235,3.899465389549732,49.37604509852744,0.00019637270554171023
23236,3.6989690884947777,40.40562825452675,0.0001963650885335303
23237,3.7699509784579277,43.377938330300886,0.00019635747141980166
23238,3.9308291599154472,50.94920519876942,0.0001963498542005498
23239,3.9167166724801064,50.235234978068966,0.00019634223687580048
23240,3.9260494485497475,50.70626376109547,0.00019633461944557938
23241,3.955109626054764,52.201416266086504,0.000196327001909912
23242,3.9389683231711388,51.36558127546106,0.000196319384268824
23243,3.8124521002173424,45.26128811847075,0.00019631176652234114
23244,3.8668555691838264,47.79187133025299,0.00019630414867048893
23245,4.029791750013828,56.24919613301713,0.00019629653071329302
23246,3.773673936724663,43.53973357599624,0.00019628891265077906
23247,3.979201093316078,53.47429618527008,0.00019628129448297273
23248,3.840687707066536,46.55748134176027,0.00019627367620989958
23249,3.953251115977764,52.1044895055022,0.00019626605783158537
23250,3.9240811839699745,50.60655857344522,0.00019625843934805557
23251,3.86382132768631,47.64707902950979,0.00019625082075933598
23252,3.908857025206089,49.84195131042563,0.00019624320206545215
23253,3.795765720307827,44.512307337138175,0.00019623558326642974
23254,4.018128424882889,55.596954517036195,0.00019622796436229436
23255,3.8766030594706535,48.25999996495204,0.00019622034535307168
23256,3.772705927491188,43.49760710456783,0.00019621272623878734
23257,3.9758752062916756,53.29674214345849,0.00019620510701946696
23258,3.891004152595997,48.960025184635185,0.0001961974876951362
23259,3.956715553998947,52.2853153290877,0.0001961898682658207
23260,3.853993982076645,47.18112799750601,0.00019618224873154612
23261,3.9453805088996887,51.69600516016813,0.00019617462909233803
23262,4.087545447051525,59.59343679102113,0.00019616700934822211
23263,3.938747391104698,51.35423422495576,0.00019615938949922403
23264,4.009708292782307,55.130786169368236,0.00019615176954536942
23265,3.9813821837306023,53.59105574539494,0.00019614414948668387
23266,3.91610299795866,50.20441635155419,0.0001961365293231931
23267,3.9627936109900475,52.60407619749253,0.00019612890905492273
23268,4.098497234284878,60.24967838118375,0.00019612128868189837
23269,4.121128708124161,61.628763908731145,0.00019611366820414564
23270,4.539746537804604,93.66705605282598,0.0001961060476216903
23271,4.184631980955601,65.66932890546013,0.00019609842693455793
23272,4.027848161756992,56.13997702882229,0.00019609080614277412
23273,3.888345144689083,48.83001301883729,0.00019608318524636458
23274,3.794574297964573,44.459305959409306,0.00019607556424535493
23275,3.841059535741806,46.57479596720913,0.00019606794313977086
23276,4.148426994681358,63.3342967159626,0.00019606032192963794
23277,3.9855151176452637,53.813002366641626,0.00019605270061498186
23278,3.9733738228678703,53.16359315388093,0.0001960450791958283
23279,3.5811741277575493,35.91568570401441,0.00019603745767220285
23280,3.8917922750115395,48.998626887384255,0.0001960298360441312
23281,3.990168645977974,54.0640062717509,0.00019602221431163893
23282,3.934674084186554,51.14547811989179,0.00019601459247475177
23283,3.9464689791202545,51.75230535729263,0.00019600697053349535
23284,3.8615981191396713,47.54126730054169,0.00019599934848789528
23285,3.783314988017082,43.96153240556235,0.00019599172633797722
23286,3.9327624663710594,51.047800903234595,0.0001959841040837669
23287,4.190456122159958,66.05291228740937,0.00019597648172528983
23288,4.03095006197691,56.3143879987818,0.00019596885926257177
23289,4.038077771663666,56.71721451742396,0.00019596123669563833
23290,3.79489041864872,44.47336268732005,0.00019595361402451514
23291,3.9840824604034424,53.73596197850905,0.0001959459912492279
23292,4.060972094535828,58.030694990783736,0.00019593836836980224
23293,4.0311364606022835,56.32488590166048,0.0001959307453862638
23294,3.9945762753486633,54.302826302148034,0.00019592312229863829
23295,3.9432312920689583,51.58501854566813,0.0001959154991069513
23296,4.155631698668003,63.792249301473355,0.00019590787581122846
23297,3.9099109768867493,49.89451001107683,0.0001959002524114955
23298,3.8909310400485992,48.956445723326645,0.00019589262890777807
23299,4.194170579314232,66.29871923708697,0.00019588500530010175
23300,4.002725191414356,54.74714336832288,0.00019587738158849223
23301,3.908949427306652,49.84655702420841,0.00019586975777297516
23302,3.9149776101112366,50.14794869147405,0.00019586213385357627
23303,3.774900048971176,43.59315091768002,0.0001958545098303211
23304,3.9718527793884277,53.082790484935416,0.00019584688570323537
23305,4.1021717339754105,60.4714730484132,0.00019583926147234473
23306,3.980402633547783,53.53858631935544,0.00019583163713767483
23307,4.300737164914608,73.75414263132664,0.0001958240126992514
23308,3.6241721510887146,37.49367121332041,0.0001958163881570999
23309,3.8425925970077515,46.646252742687835,0.0001958087635112462
23310,3.926637500524521,50.73609044859529,0.00019580113876171588
23311,3.841513082385063,46.595924600628635,0.00019579351390853456
23312,3.9134219214320183,50.069994747164834,0.00019578588895172793
23313,3.6216417402029037,37.398916753950175,0.00019577826389132169
23314,3.9626745507121086,52.597813514385535,0.00019577063872734142
23315,3.8150807917118073,45.38042259686955,0.00019576301345981283
23316,3.9934210404753685,54.24013000493251,0.00019575538808876155
23317,3.7860164269804955,44.08045235726874,0.00019574776261421328
23318,4.1633594408631325,64.28712904690111,0.0001957401370361937
23319,3.920423373579979,50.421787512459844,0.0001957325113547284
23320,3.9348120242357254,51.15253361626512,0.00019572488556984308
23321,3.920254498720169,50.413273259104216,0.00019571725968156337
23322,4.000668793916702,54.6346771569472,0.00019570963368991504
23323,3.867318019270897,47.81397779648557,0.00019570200759492354
23324,3.766617700457573,43.23358831578058,0.00019569438139661476
23325,3.9127357602119446,50.03565044269245,0.00019568675509501428
23326,3.834904231131077,46.28899441103148,0.0001956791286901477
23327,3.8941401466727257,49.11380453314568,0.00019567150218204073
23328,3.953989513218403,52.14297752475282,0.00019566387557071912
23329,4.050056479871273,57.400698937981495,0.0001956562488562084
23330,3.7112191766500473,40.90364490869587,0.0001956486220385343
23331,3.877236634492874,48.29058598374782,0.00019564099511772248
23332,3.964099667966366,52.672825003349246,0.0001956333680937986
23333,4.048630319535732,57.31889468477979,0.0001956257409667883
23334,3.757922925055027,42.859311460041994,0.00019561811373671733
23335,3.996276281774044,54.395219968439555,0.00019561048640361124
23336,4.015836849808693,55.469695789017955,0.0001956028589674958
23337,4.044738918542862,57.0962773087568,0.00019559523142839667
23338,3.9290449768304825,50.858383533993184,0.00019558760378633944
23339,3.8015826791524887,44.771988141039,0.00019557997604134983
23340,4.119386166334152,61.52146672421782,0.0001955723481934535
23341,3.802365019917488,44.80702879757159,0.00019556472024267611
23342,3.770448625087738,43.39953058733043,0.00019555709218904338
23343,4.0008310079574585,54.64354038754502,0.0001955494640325809
23344,3.9382618591189384,51.32930615381301,0.0001955418357733144
23345,3.8978671208024025,49.29719193983493,0.00019553420741126953
23346,3.80832277238369,45.074774774053665,0.00019552657894647196
23347,3.9003813937306404,49.42129448342335,0.00019551895037894735
23348,3.836160860955715,46.347199105178866,0.00019551132170872137
23349,3.812490649521351,45.263032943256924,0.00019550369293581978
23350,4.301412954926491,73.8040017895149,0.0001954960640602681
23351,4.2224404737353325,68.19972098659021,0.00019548843508209208
23352,4.150561109185219,63.46960368610566,0.00019548080600131747
23353,3.913310006260872,50.06439146868519,0.00019547317681796982
23354,3.9176191464066505,50.280591431260284,0.0001954655475320748
23355,4.03815022110939,56.72132379703451,0.0001954579181436582
23356,4.079705663025379,59.12806371298463,0.0001954502886527456
23357,3.958135947585106,52.3596338238932,0.0001954426590593627
23358,3.9579197764396667,52.34831640516847,0.00019543502936353516
23359,3.936745434999466,51.2515281430558,0.0001954273995652887
23360,3.671998992562294,39.33044860520201,0.00019541976966464897
23361,3.7443173453211784,42.28013463322766,0.00019541213966164166
23362,4.1965809017419815,66.4587132681367,0.00019540450955629239
23363,4.155907355248928,63.80983647870452,0.0001953968793486269
23364,3.9350462555885315,51.164516546747734,0.00019538924903867087
23365,3.93718571215868,51.27409798840111,0.00019538161862644988
23366,3.720578193664551,41.28825981869223,0.0001953739881119897
23367,3.9985630959272385,54.51975406622708,0.000195366357495316
23368,3.8914602398872375,48.98236032289991,0.00019535872677645444
23369,3.9853211864829063,53.80256736041187,0.00019535109595543072
23370,3.9357836320996284,51.202257972561306,0.00019534346503227048
23371,3.9092928916215897,49.86368047824809,0.0001953358340069994
23372,4.156290255486965,63.834273958541175,0.00019532820287964322
23373,3.997733250260353,54.474529851710074,0.00019532057165022758
23374,4.105588868260384,60.67846565157258,0.00019531294031877814
23375,3.941495753824711,51.495568417663634,0.00019530530888532062
23376,3.8037329986691475,44.86836580518788,0.0001952976773498807
23377,3.7868347987532616,44.11654132028885,0.000195290045712484
23378,3.8250949382781982,45.83715186004364,0.00019528241397315626
23379,3.7390904054045677,42.05971547053079,0.00019527478213192317
23380,3.9238017201423645,50.59241784688693,0.0001952671501888104
23381,3.8903706446290016,48.92901844116294,0.00019525951814384354
23382,4.05817661434412,57.868697867796875,0.00019525188599704842
23383,3.850401110947132,47.01191644454302,0.00019524425374845065
23384,3.9739651158452034,53.19503770871868,0.00019523662139807595
23385,3.863756701350212,47.64399987286473,0.00019522898894594993
23386,3.8731801882386208,48.09509458535725,0.00019522135639209835
23387,3.8244591057300568,45.80801637060475,0.00019521372373654686
23388,3.93705827742815,51.267564303858805,0.0001952060909793212
23389,3.920577421784401,50.42955549659653,0.0001951984581204469
23390,3.941283166408539,51.48462227137711,0.00019519082515994984
23391,3.8390894755721092,46.48313113902284,0.0001951831920978556
23392,4.042481377720833,56.96752551784019,0.0001951755589341899
23393,3.9111434891819954,49.95604352074482,0.0001951679256689784
23394,3.7905599623918533,44.28118913550353,0.0001951602923022468
23395,3.971116729080677,53.04373325646856,0.00019515265883402076
23396,3.78988416492939,44.251274129631945,0.00019514502526432603
23397,3.7864949107170105,44.101549183661575,0.00019513739159318825
23398,3.861479751765728,47.53564029861068,0.00019512975782063312
23399,3.86651698499918,47.7756924975689,0.00019512212394668638
23400,3.9423002153635025,51.53701128923697,0.00019511448997137362
23401,3.972091406583786,53.09545899381588,0.0001951068558947206
23402,4.1677021980285645,64.56691952854759,0.00019509922171675296
23403,4.095608510077,60.075884818418096,0.00019509158743749643
23404,4.283886209130287,72.52172768220797,0.0001950839530569767
23405,3.939994163811207,51.41830121273793,0.00019507631857521945
23406,3.9365559965372086,51.241820051948,0.00019506868399225035
23407,3.967403806746006,52.84715116739745,0.00019506104930809519
23408,3.9004791975021362,49.42612830879536,0.00019505341452277954
23409,3.8972523659467697,49.26689556509674,0.0001950457796363291
23410,3.9181492626667023,50.307253056599194,0.00019503814464876969
23411,3.9064343571662903,49.72134695908717,0.00019503050956012688
23412,3.9308493062853813,50.9502316506448,0.00019502287437042637
23413,3.974826417863369,53.24087443885405,0.0001950152390796939
23414,3.9223019629716873,50.51659837504899,0.00019500760368795512
23415,3.958695873618126,52.38895955530464,0.00019499996819523577
23416,3.857508234679699,47.347226083760084,0.00019499233260156153
23417,3.719812896102667,41.256674101896174,0.0001949846969069581
23418,3.721131980419159,41.31113104240651,0.00019497706111145115
23419,3.916826508939266,50.240752941435254,0.00019496942521506644
23420,3.85796507447958,47.36886112254623,0.00019496178921782952
23421,3.8990269228816032,49.35440009420095,0.00019495415311976625
23422,4.02966646105051,56.24214917100866,0.00019494651692090226
23423,3.7657427713274956,43.19577853281754,0.00019493888062126324
23424,3.9717008471488953,53.07472611033116,0.00019493124422087485
23425,3.8770805969834328,48.28305142883333,0.00019492360771976292
23426,3.94536255300045,51.69507692024215,0.000194915971117953
23427,3.8356526866555214,46.32365263307036,0.00019490833441547086
23428,3.9620648697018623,52.56575539991018,0.0001949006976123422
23429,3.8708199858665466,47.98171428189495,0.0001948930607085927
23430,4.016440913081169,55.50321311725383,0.00019488542370424807
23431,3.918614484369755,50.330662527416806,0.000194877786599334
23432,3.9953672364354134,54.345794715584915,0.00019487014939387619
23433,3.8618477433919907,47.55313623517124,0.00019486251208790034
23434,3.987195245921612,53.90349110861384,0.0001948548746814322
23435,3.9934887662529945,54.24380358431223,0.00019484723717449738
23436,4.016816183924675,55.52404576355551,0.00019483959956712165
23437,4.037969931960106,56.71109847960544,0.00019483196185933073
23438,3.7699975669384003,43.37995928961007,0.00019482432405115024
23439,3.960576966404915,52.48760079680852,0.00019481668614260595
23440,4.001241333782673,54.66596664406863,0.0001948090481337235
23441,4.157270684838295,63.89688964446339,0.0001948014100245287
